"di.id","year","ITEP.sector","Donor","value.x","country","value.y","diff"
"afdf",2013,"general-budget-support","African Development Fund [AfDF]",388782010,,,
"afdf",2013,"governance-security-and-civil-society","African Development Fund [AfDF]",40888296,,,
"afdf",2013,"health","African Development Fund [AfDF]",37189852,,,
"afdf",2013,"humanitarian","African Development Fund [AfDF]",7832,,,
"afdf",2013,"infrastructure","African Development Fund [AfDF]",883475264,,,
"afdf",2013,"other","African Development Fund [AfDF]",123736903,,,
"afdf",2013,"other-social-services","African Development Fund [AfDF]",21326056,,,
"afdf",2013,"water-and-sanitation","African Development Fund [AfDF]",239958545,,,
"afdf",2014,"agriculture-and-food-security","African Development Fund [AfDF]",152458157,,,
"afdf",2014,"banking-and-business","African Development Fund [AfDF]",10052529,,,
"afdf",2014,"debt-relief","African Development Fund [AfDF]",198572,,,
"afdf",2014,"education","African Development Fund [AfDF]",62195913,,,
"afdf",2014,"environment","African Development Fund [AfDF]",24613002,,,
"afdf",2014,"general-budget-support","African Development Fund [AfDF]",193735301,,,
"afdf",2014,"governance-security-and-civil-society","African Development Fund [AfDF]",59631760,,,
"afdf",2014,"health","African Development Fund [AfDF]",115666155,,,
"afdf",2014,"humanitarian","African Development Fund [AfDF]",1025883,,,
"afdf",2014,"industry-and-trade","African Development Fund [AfDF]",8007770,,,
"afdf",2014,"infrastructure","African Development Fund [AfDF]",761237770,,,
"afdf",2014,"other","African Development Fund [AfDF]",175296037,,,
"afdf",2014,"other-social-services","African Development Fund [AfDF]",1400280,,,
"afdf",2014,"water-and-sanitation","African Development Fund [AfDF]",238911984,,,
"afdf",2015,"agriculture-and-food-security","African Development Fund [AfDF]",135869312,,,
"afdf",2015,"banking-and-business","African Development Fund [AfDF]",31955229,,,
"afdf",2015,"debt-relief","African Development Fund [AfDF]",4092,,,
"afdf",2015,"education","African Development Fund [AfDF]",82713291,,,
"afdf",2015,"environment","African Development Fund [AfDF]",16572614,,,
"afdf",2015,"general-budget-support","African Development Fund [AfDF]",66785690,,,
"afdf",2015,"governance-security-and-civil-society","African Development Fund [AfDF]",107451142,,,
"afdf",2015,"health","African Development Fund [AfDF]",142228735,,,
"afdf",2015,"humanitarian","African Development Fund [AfDF]",12028810,,,
"afdf",2015,"industry-and-trade","African Development Fund [AfDF]",1671450,,,
"afdf",2015,"infrastructure","African Development Fund [AfDF]",1042068514,,,
"afdf",2015,"other","African Development Fund [AfDF]",202889251,,,
"afdf",2015,"other-social-services","African Development Fund [AfDF]",22612070,,,
"afdf",2015,"water-and-sanitation","African Development Fund [AfDF]",284305259,,,
"afdf",2016,"agriculture-and-food-security","African Development Fund [AfDF]",165632840,,,
"afdf",2016,"banking-and-business","African Development Fund [AfDF]",17261180,,,
"afdf",2016,"education","African Development Fund [AfDF]",127785560,,,
"afdf",2016,"environment","African Development Fund [AfDF]",23543960,,,
"afdf",2016,"general-budget-support","African Development Fund [AfDF]",131563590,,,
"afdf",2016,"governance-security-and-civil-society","African Development Fund [AfDF]",39900710,,,
"afdf",2016,"health","African Development Fund [AfDF]",37833350,,,
"afdf",2016,"humanitarian","African Development Fund [AfDF]",3679970,,,
"afdf",2016,"industry-and-trade","African Development Fund [AfDF]",9587440,,,
"afdf",2016,"infrastructure","African Development Fund [AfDF]",785320550,,,
"afdf",2016,"other","African Development Fund [AfDF]",505606980,,,
"afdf",2016,"other-social-services","African Development Fund [AfDF]",99400,,,
"afdf",2016,"water-and-sanitation","African Development Fund [AfDF]",284000490,,,
"arab-fund-afesd",2008,"agriculture-and-food-security","Arab Fund [AFESD]",60312831,,,
"arab-fund-afesd",2008,"education","Arab Fund [AFESD]",44030920,,,
"arab-fund-afesd",2008,"environment","Arab Fund [AFESD]",758265,,,
"arab-fund-afesd",2008,"governance-security-and-civil-society","Arab Fund [AFESD]",541649,,,
"arab-fund-afesd",2008,"health","Arab Fund [AFESD]",4222256,,,
"arab-fund-afesd",2008,"humanitarian","Arab Fund [AFESD]",25941550,,,
"arab-fund-afesd",2008,"industry-and-trade","Arab Fund [AFESD]",20072341,,,
"arab-fund-afesd",2008,"infrastructure","Arab Fund [AFESD]",619640632,,,
"arab-fund-afesd",2008,"other","Arab Fund [AFESD]",2820162,,,
"arab-fund-afesd",2008,"other-social-services","Arab Fund [AFESD]",19027162,,,
"arab-fund-afesd",2008,"water-and-sanitation","Arab Fund [AFESD]",173707940,,,
"arab-fund-afesd",2009,"agriculture-and-food-security","Arab Fund [AFESD]",63239684,,,
"arab-fund-afesd",2009,"education","Arab Fund [AFESD]",23883182,,,
"arab-fund-afesd",2009,"environment","Arab Fund [AFESD]",527199,,,
"arab-fund-afesd",2009,"governance-security-and-civil-society","Arab Fund [AFESD]",258544,,,
"arab-fund-afesd",2009,"health","Arab Fund [AFESD]",1565292,,,
"arab-fund-afesd",2009,"humanitarian","Arab Fund [AFESD]",10450430,,,
"arab-fund-afesd",2009,"industry-and-trade","Arab Fund [AFESD]",17245392,,,
"arab-fund-afesd",2009,"infrastructure","Arab Fund [AFESD]",575433592,,,
"arab-fund-afesd",2009,"other","Arab Fund [AFESD]",4717281,,,
"arab-fund-afesd",2009,"other-social-services","Arab Fund [AFESD]",28785391,,,
"arab-fund-afesd",2009,"water-and-sanitation","Arab Fund [AFESD]",111624358,,,
"arab-fund-afesd",2010,"agriculture-and-food-security","Arab Fund [AFESD]",69097091,,,
"arab-fund-afesd",2010,"education","Arab Fund [AFESD]",7265178,,,
"arab-fund-afesd",2010,"environment","Arab Fund [AFESD]",34354,,,
"arab-fund-afesd",2010,"governance-security-and-civil-society","Arab Fund [AFESD]",105382,,,
"arab-fund-afesd",2010,"health","Arab Fund [AFESD]",1230597,,,
"arab-fund-afesd",2010,"humanitarian","Arab Fund [AFESD]",6659550,,,
"arab-fund-afesd",2010,"industry-and-trade","Arab Fund [AFESD]",8028616,,,
"arab-fund-afesd",2010,"infrastructure","Arab Fund [AFESD]",765962957,,,
"arab-fund-afesd",2010,"other","Arab Fund [AFESD]",5046221,,,
"arab-fund-afesd",2010,"other-social-services","Arab Fund [AFESD]",21813889,,,
"arab-fund-afesd",2010,"water-and-sanitation","Arab Fund [AFESD]",80060755,,,
"arab-fund-afesd",2011,"agriculture-and-food-security","Arab Fund [AFESD]",140518634,,,
"arab-fund-afesd",2011,"education","Arab Fund [AFESD]",10190482,,,
"arab-fund-afesd",2011,"environment","Arab Fund [AFESD]",66735,,,
"arab-fund-afesd",2011,"governance-security-and-civil-society","Arab Fund [AFESD]",57171,,,
"arab-fund-afesd",2011,"health","Arab Fund [AFESD]",2002010,,,
"arab-fund-afesd",2011,"humanitarian","Arab Fund [AFESD]",5891909,,,
"arab-fund-afesd",2011,"industry-and-trade","Arab Fund [AFESD]",13297599,,,
"arab-fund-afesd",2011,"infrastructure","Arab Fund [AFESD]",464151835,,,
"arab-fund-afesd",2011,"other","Arab Fund [AFESD]",2757329,,,
"arab-fund-afesd",2011,"other-social-services","Arab Fund [AFESD]",11496343,,,
"arab-fund-afesd",2011,"water-and-sanitation","Arab Fund [AFESD]",85570642,,,
"arab-fund-afesd",2012,"agriculture-and-food-security","Arab Fund [AFESD]",121246010,,,
"arab-fund-afesd",2012,"education","Arab Fund [AFESD]",6594243,,,
"arab-fund-afesd",2012,"environment","Arab Fund [AFESD]",2109504,,,
"arab-fund-afesd",2012,"governance-security-and-civil-society","Arab Fund [AFESD]",2596165,,,
"arab-fund-afesd",2012,"health","Arab Fund [AFESD]",4266041,,,
"arab-fund-afesd",2012,"humanitarian","Arab Fund [AFESD]",3108029,,,
"arab-fund-afesd",2012,"industry-and-trade","Arab Fund [AFESD]",1621038,,,
"arab-fund-afesd",2012,"infrastructure","Arab Fund [AFESD]",549402156,,,
"arab-fund-afesd",2012,"other","Arab Fund [AFESD]",4040970,,,
"arab-fund-afesd",2012,"other-social-services","Arab Fund [AFESD]",5341777,,,
"arab-fund-afesd",2012,"water-and-sanitation","Arab Fund [AFESD]",74415284,,,
"arab-fund-afesd",2013,"agriculture-and-food-security","Arab Fund [AFESD]",68633822,,,
"arab-fund-afesd",2013,"banking-and-business","Arab Fund [AFESD]",86686,,,
"arab-fund-afesd",2013,"education","Arab Fund [AFESD]",4435923,,,
"arab-fund-afesd",2013,"environment","Arab Fund [AFESD]",7806323,,,
"arab-fund-afesd",2013,"governance-security-and-civil-society","Arab Fund [AFESD]",112132,,,
"arab-fund-afesd",2013,"health","Arab Fund [AFESD]",1207056,,,
"arab-fund-afesd",2013,"humanitarian","Arab Fund [AFESD]",5751442,,,
"arab-fund-afesd",2013,"industry-and-trade","Arab Fund [AFESD]",1387913,,,
"arab-fund-afesd",2013,"infrastructure","Arab Fund [AFESD]",605201148,,,
"arab-fund-afesd",2013,"other","Arab Fund [AFESD]",18223896,,,
"arab-fund-afesd",2013,"other-social-services","Arab Fund [AFESD]",20985003,,,
"arab-fund-afesd",2013,"water-and-sanitation","Arab Fund [AFESD]",74779570,,,
"arab-fund-afesd",2014,"agriculture-and-food-security","Arab Fund [AFESD]",130068525,,,
"arab-fund-afesd",2014,"education","Arab Fund [AFESD]",3377973,,,
"arab-fund-afesd",2014,"environment","Arab Fund [AFESD]",6488063,,,
"arab-fund-afesd",2014,"governance-security-and-civil-society","Arab Fund [AFESD]",27364,,,
"arab-fund-afesd",2014,"health","Arab Fund [AFESD]",3792284,,,
"arab-fund-afesd",2014,"humanitarian","Arab Fund [AFESD]",6001120,,,
"arab-fund-afesd",2014,"industry-and-trade","Arab Fund [AFESD]",2098518,,,
"arab-fund-afesd",2014,"infrastructure","Arab Fund [AFESD]",498175112,,,
"arab-fund-afesd",2014,"other","Arab Fund [AFESD]",183451,,,
"arab-fund-afesd",2014,"other-social-services","Arab Fund [AFESD]",45858213,,,
"arab-fund-afesd",2014,"water-and-sanitation","Arab Fund [AFESD]",98228024,,,
"arab-fund-afesd",2015,"agriculture-and-food-security","Arab Fund [AFESD]",96004894,,,
"arab-fund-afesd",2015,"education","Arab Fund [AFESD]",5299017,,,
"arab-fund-afesd",2015,"environment","Arab Fund [AFESD]",2955820,,,
"arab-fund-afesd",2015,"governance-security-and-civil-society","Arab Fund [AFESD]",158516,,,
"arab-fund-afesd",2015,"health","Arab Fund [AFESD]",2455379,,,
"arab-fund-afesd",2015,"humanitarian","Arab Fund [AFESD]",8035390,,,
"arab-fund-afesd",2015,"industry-and-trade","Arab Fund [AFESD]",1344909,,,
"arab-fund-afesd",2015,"infrastructure","Arab Fund [AFESD]",387385272,,,
"arab-fund-afesd",2015,"other","Arab Fund [AFESD]",1223105,,,
"arab-fund-afesd",2015,"other-social-services","Arab Fund [AFESD]",26346267,,,
"arab-fund-afesd",2015,"water-and-sanitation","Arab Fund [AFESD]",84472176,,,
"arab-fund-afesd",2016,"agriculture-and-food-security","Arab Fund [AFESD]",70450509,,,
"arab-fund-afesd",2016,"banking-and-business","Arab Fund [AFESD]",9719698,,,
"arab-fund-afesd",2016,"education","Arab Fund [AFESD]",5149416,,,
"arab-fund-afesd",2016,"environment","Arab Fund [AFESD]",880300,,,
"arab-fund-afesd",2016,"governance-security-and-civil-society","Arab Fund [AFESD]",3183635,,,
"arab-fund-afesd",2016,"health","Arab Fund [AFESD]",2839466,,,
"arab-fund-afesd",2016,"humanitarian","Arab Fund [AFESD]",11976700,,,
"arab-fund-afesd",2016,"industry-and-trade","Arab Fund [AFESD]",13326931,,,
"arab-fund-afesd",2016,"infrastructure","Arab Fund [AFESD]",339874956,,,
"arab-fund-afesd",2016,"other","Arab Fund [AFESD]",32614173,,,
"arab-fund-afesd",2016,"other-social-services","Arab Fund [AFESD]",6314323,,,
"arab-fund-afesd",2016,"water-and-sanitation","Arab Fund [AFESD]",62716344,,,
"asdb-special-funds",2010,"agriculture-and-food-security","AsDB Special Funds",100553569,,,
"asdb-special-funds",2010,"banking-and-business","AsDB Special Funds",46587647,,,
"asdb-special-funds",2010,"debt-relief","AsDB Special Funds",691765,,,
"asdb-special-funds",2010,"education","AsDB Special Funds",197328325,,,
"asdb-special-funds",2010,"environment","AsDB Special Funds",61764550,,,
"asdb-special-funds",2010,"governance-security-and-civil-society","AsDB Special Funds",210222301,,,
"asdb-special-funds",2010,"health","AsDB Special Funds",210476613,,,
"asdb-special-funds",2010,"humanitarian","AsDB Special Funds",74311651,,,
"asdb-special-funds",2010,"industry-and-trade","AsDB Special Funds",34962399,,,
"asdb-special-funds",2010,"infrastructure","AsDB Special Funds",523540165,,,
"asdb-special-funds",2010,"other","AsDB Special Funds",187000727,,,
"asdb-special-funds",2010,"other-social-services","AsDB Special Funds",18245467,,,
"asdb-special-funds",2010,"water-and-sanitation","AsDB Special Funds",145568135,,,
"asdb-special-funds",2011,"agriculture-and-food-security","AsDB Special Funds",109674983,,,
"asdb-special-funds",2011,"banking-and-business","AsDB Special Funds",75583601,,,
"asdb-special-funds",2011,"debt-relief","AsDB Special Funds",920259,,,
"asdb-special-funds",2011,"education","AsDB Special Funds",230231132,,,
"asdb-special-funds",2011,"environment","AsDB Special Funds",21527391,,,
"asdb-special-funds",2011,"governance-security-and-civil-society","AsDB Special Funds",132948652,,,
"asdb-special-funds",2011,"health","AsDB Special Funds",76139968,,,
"asdb-special-funds",2011,"humanitarian","AsDB Special Funds",82472828,,,
"asdb-special-funds",2011,"industry-and-trade","AsDB Special Funds",77106085,,,
"asdb-special-funds",2011,"infrastructure","AsDB Special Funds",464788844,,,
"asdb-special-funds",2011,"other","AsDB Special Funds",233608835,,,
"asdb-special-funds",2011,"other-social-services","AsDB Special Funds",43080204,,,
"asdb-special-funds",2011,"water-and-sanitation","AsDB Special Funds",169017264,,,
"asdb-special-funds",2012,"agriculture-and-food-security","AsDB Special Funds",131220931,,,
"asdb-special-funds",2012,"banking-and-business","AsDB Special Funds",76398501,,,
"asdb-special-funds",2012,"education","AsDB Special Funds",202890590,,,
"asdb-special-funds",2012,"environment","AsDB Special Funds",24584674,,,
"asdb-special-funds",2012,"governance-security-and-civil-society","AsDB Special Funds",78984761,,,
"asdb-special-funds",2012,"health","AsDB Special Funds",64164173,,,
"asdb-special-funds",2012,"humanitarian","AsDB Special Funds",10683049,,,
"asdb-special-funds",2012,"industry-and-trade","AsDB Special Funds",55092469,,,
"asdb-special-funds",2012,"infrastructure","AsDB Special Funds",649644621,,,
"asdb-special-funds",2012,"other","AsDB Special Funds",200928155,,,
"asdb-special-funds",2012,"other-social-services","AsDB Special Funds",25795727,,,
"asdb-special-funds",2012,"water-and-sanitation","AsDB Special Funds",142631070,,,
"asdb-special-funds",2013,"agriculture-and-food-security","AsDB Special Funds",188435413,,,
"asdb-special-funds",2013,"banking-and-business","AsDB Special Funds",122710827,,,
